date,home_team,away_team,home_goals,away_goals,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_home_pin,odd_draw_pin,odd_away_pin,referee,tournament,stadium,MATCH_ID,elo_diff,home_xg,away_xg,home_possession,away_possession
2025-09-28,AEK,Volos NFC,1,0,2.0,1.0,12.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.22,6.5,10.0,1.29,5.86,10.44,,Super League,,20250928_AEK_Volos-NFC,160.22480226794414,0.21,0.05,50.4,49.6
2025-09-28,Asteras Tripolis,PAOK,3,3,8.0,4.0,1.0,10.0,4.0,4.0,7.0,4.0,1.0,0.0,6.5,4.0,1.49,5.81,4.06,1.6,,Super League,,20250928_Asteras-Tripolis_PAOK,-203.3092514060993,0.82,1.65,39.2,60.8
2025-09-28,OFI Crete,Kifisia,1,3,3.0,9.0,3.0,13.0,3.0,6.0,2.0,6.0,1.0,0.0,1.86,3.5,4.1,1.9,3.67,4.14,,Super League,,20250928_OFI-Crete_Kifisia,39.82588923740332,1.34,0.74,45.2,54.8
2025-09-28,Panetolikos,Panathinaikos,1,2,1.0,5.0,7.0,7.0,2.0,5.0,2.0,3.0,0.0,0.0,8.0,4.33,1.41,6.28,4.14,1.56,,Super League,,20250928_Panetolikos_Panathinaikos,-154.78923386995461,1.61,0.47,40.3,59.7
2025-09-29,Atromitos,Larisa,1,1,3.0,2.0,11.0,4.0,2.0,3.0,1.0,6.0,0.0,1.0,1.91,3.6,3.8,2.09,3.22,3.99,,Super League,,20250929_Atromitos_Larisa,-13.325132200768621,0.95,0.16,44.0,56.0
2025-10-04,Larisa,Volos NFC,2,5,5.0,12.0,10.0,8.0,10.0,2.0,4.0,3.0,0.0,0.0,2.4,3.25,2.85,2.44,2.97,3.43,,Super League,,20251004_Larisa_Volos-NFC,47.111011576176224,0.44,1.94,51.9,48.1
2025-10-04,OFI Crete,Aris,3,0,6.0,6.0,3.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,4.33,3.4,1.86,4.09,3.63,1.92,,Super League,,20251004_OFI-Crete_Aris,-147.80193941430048,0.36,1.15,49.0,51.0
2025-10-04,Panserraikos,Asteras Tripolis,2,1,2.0,5.0,8.0,5.0,2.0,4.0,5.0,4.0,0.0,0.0,3.0,3.2,2.35,3.1,3.08,2.56,,Super League,,20251004_Panserraikos_Asteras-Tripolis,-45.43442028896334,0.8,0.84,47.1,52.9
2025-10-05,Kifisia,AEK,2,3,7.0,3.0,9.0,6.0,6.0,3.0,3.0,6.0,0.0,1.0,9.0,5.75,1.25,7.62,4.59,1.44,,Super League,,20251005_Kifisia_AEK,-196.53947342739775,0.53,1.75,47.3,52.7
2025-10-05,Levadeiakos,Panetolikos,6,0,10.0,1.0,7.0,7.0,6.0,2.0,0.0,3.0,0.0,2.0,1.62,3.5,5.75,1.68,3.63,5.79,,Super League,,20251005_Levadeiakos_Panetolikos,59.529313469635554,1.04,0.16,57.8,42.2
2025-10-05,PAOK,Olympiakos,2,1,5.0,2.0,5.0,7.0,1.0,3.0,4.0,3.0,0.0,0.0,2.5,3.1,2.75,2.66,3.13,2.92,,Super League,,20251005_PAOK_Olympiakos,-96.56162802092172,0.6,0.43,47.2,52.8
2025-10-05,Panathinaikos,Atromitos,1,0,8.0,0.0,11.0,3.0,6.0,2.0,0.0,2.0,0.0,0.0,1.42,4.5,6.25,1.4,4.81,8.14,,Super League,,20251005_Panathinaikos_Atromitos,144.20826436421385,0.57,0.74,60.1,39.9
2025-10-18,Atromitos,Levadeiakos,2,2,4.0,3.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,2.45,3.3,2.7,3.26,3.19,2.39,,Super League,,20251018_Atromitos_Levadeiakos,-52.23599793284143,1.54,0.28,48.7,51.3
2025-10-18,Larisa,Olympiakos,0,2,2.0,5.0,2.0,9.0,1.0,6.0,3.0,1.0,0.0,0.0,13.0,6.0,1.19,12.56,6.32,1.23,,Super League,,20251018_Larisa_Olympiakos,-250.7728799142999,0.9,0.73,47.3,52.7
2025-10-18,Panetolikos,OFI Crete,4,2,5.0,5.0,5.0,9.0,4.0,7.0,4.0,4.0,1.0,1.0,2.65,3.2,2.57,2.73,2.97,2.98,,Super League,,20251018_Panetolikos_OFI-Crete,-7.046949012519235,2.16,0.98,46.9,53.1
2025-10-19,AEK,PAOK,0,2,5.0,5.0,8.0,6.0,5.0,3.0,2.0,1.0,1.0,0.0,2.25,3.25,3.05,2.42,3.15,3.25,,Super League,,20251019_AEK_PAOK,-38.474835172695066,1.02,1.29,48.8,51.2
2025-10-19,Aris,Panathinaikos,1,1,3.0,4.0,11.0,10.0,2.0,2.0,1.0,2.0,0.0,0.0,3.2,3.25,2.2,3.57,3.13,2.28,,Super League,,20251019_Aris_Panathinaikos,-64.78941588253588,1.14,0.88,46.5,53.5
2025-10-19,Asteras Tripolis,Kifisia,2,2,4.0,6.0,5.0,3.0,3.0,5.0,6.0,5.0,0.0,0.0,1.96,3.2,4.0,2.32,3.29,3.29,,Super League,,20251019_Asteras-Tripolis_Kifisia,27.23438211322332,0.48,0.74,57.2,42.8
2025-10-19,Volos NFC,Panserraikos,2,1,6.0,3.0,7.0,4.0,11.0,2.0,0.0,3.0,0.0,0.0,1.62,3.75,5.0,1.69,3.9,5.1,,Super League,,20251019_Volos-NFC_Panserraikos,33.20980711822631,0.85,0.05,53.8,46.2
2025-10-25,Kifisia,Panetolikos,1,1,4.0,3.0,7.0,9.0,4.0,4.0,6.0,1.0,1.0,0.0,1.76,3.4,4.5,1.86,3.41,4.37,,Super League,,20251025_Kifisia_Panetolikos,-40.01600272749465,1.05,1.74,55.9,44.1
2025-10-25,OFI Crete,Atromitos,1,3,2.0,4.0,16.0,7.0,4.0,8.0,2.0,2.0,0.0,0.0,2.01,3.25,3.7,2.06,3.32,3.7,,Super League,,20251025_OFI-Crete_Atromitos,-34.20805529843619,1.27,1.53,49.8,50.2
2025-10-25,Panserraikos,Larisa,0,2,1.0,7.0,8.0,13.0,1.0,6.0,2.0,3.0,1.0,0.0,2.3,3.2,3.05,2.37,3.4,2.95,,Super League,,20251025_Panserraikos_Larisa,-59.35890474781104,0.92,0.99,49.3,50.7
2025-10-26,Levadeiakos,Aris,1,1,4.0,2.0,11.0,6.0,5.0,7.0,1.0,3.0,0.0,0.0,2.57,3.2,2.57,2.63,3.31,2.68,,Super League,,20251026_Levadeiakos_Aris,-45.759359058330574,1.26,0.98,47.3,52.7
2025-10-26,Olympiakos,AEK,2,0,5.0,1.0,6.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,1.76,3.6,4.33,1.79,3.7,4.37,,Super League,,20251026_Olympiakos_AEK,119.79320669837375,0.52,0.18,47.5,52.5
2025-10-26,PAOK,Volos NFC,3,0,3.0,1.0,5.0,1.0,6.0,0.0,2.0,2.0,0.0,0.0,1.25,5.5,9.5,1.29,5.52,9.5,,Super League,,20251026_PAOK_Volos-NFC,204.41146966276165,1.8,0.49,52.5,47.5
2025-10-26,Panathinaikos,Asteras Tripolis,2,0,6.0,0.0,11.0,3.0,6.0,2.0,3.0,3.0,0.0,0.0,1.19,6.0,12.0,1.29,5.52,9.14,,Super League,,20251026_Panathinaikos_Asteras-Tripolis,186.2064003934472,0.98,1.37,46.8,53.2
2025-11-01,Atromitos,Kifisia,1,2,3.0,8.0,17.0,15.0,3.0,9.0,1.0,4.0,0.0,0.0,2.2,3.05,3.4,,,,,Super League,,20251101_Atromitos_Kifisia,66.23056188823193,1.25,2.07,44.7,55.3
2025-11-01,Olympiakos,Aris,2,1,5.0,4.0,7.0,8.0,5.0,7.0,2.0,1.0,1.0,0.0,1.3,4.5,11.0,,,,,Super League,,20251101_Olympiakos_Aris,174.81716147717452,1.79,0.62,57.7,42.3
2025-11-01,Volos NFC,Panathinaikos,1,0,2.0,4.0,3.0,11.0,0.0,5.0,5.0,1.0,0.0,0.0,5.5,3.6,1.61,,,,,Super League,,20251101_Volos-NFC_Panathinaikos,-171.29172165177624,0.6,0.46,41.0,59.0
2025-11-02,AEK,Panetolikos,1,0,3.0,1.0,15.0,4.0,8.0,2.0,4.0,2.0,0.0,0.0,1.17,7.0,11.0,,,,,Super League,,20251102_AEK_Panetolikos,149.9728165267809,1.5,0.32,55.2,44.8
2025-11-02,Larisa,Levadeiakos,0,2,5.0,6.0,10.0,6.0,3.0,11.0,3.0,4.0,0.0,0.0,3.25,3.2,2.2,,,,,Super League,,20251102_Larisa_Levadeiakos,-40.55633687388695,0.8,0.62,53.0,47.0
2025-11-02,Panserraikos,PAOK,0,5,1.0,7.0,6.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,12.0,5.5,1.22,,,,,Super League,,20251102_Panserraikos_PAOK,-274.95928110070577,0.17,1.62,42.8,57.2
2025-11-03,Asteras Tripolis,OFI Crete,3,0,7.0,3.0,14.0,4.0,10.0,1.0,2.0,4.0,0.0,1.0,2.25,3.25,3.05,,,,,Super League,,20251103_Asteras-Tripolis_OFI-Crete,7.481956793628797,1.6,0.88,52.1,47.9
2025-11-08,Panetolikos,Larisa,3,0,5.0,3.0,4.0,13.0,4.0,2.0,1.0,1.0,0.0,0.0,2.2,3.25,3.25,,,,,Super League,,20251108_Panetolikos_Larisa,-24.32795886932263,0.52,0.85,43.8,56.2
2025-11-09,Aris,Asteras Tripolis,0,0,2.0,4.0,4.0,8.0,4.0,6.0,2.0,6.0,1.0,0.0,1.66,3.5,5.5,,,,,Super League,,20251109_Aris_Asteras-Tripolis,112.22456899690337,1.79,0.57,55.7,44.3
2025-11-09,Atromitos,Volos NFC,0,1,4.0,4.0,19.0,1.0,7.0,0.0,2.0,4.0,0.0,0.0,2.4,3.2,2.95,,,,,Super League,,20251109_Atromitos_Volos-NFC,-10.525589855059934,1.04,0.76,49.6,50.4
2025-11-09,Kifisia,Olympiakos,1,3,3.0,8.0,6.0,10.0,1.0,10.0,5.0,1.0,1.0,0.0,11.0,5.25,1.25,,,,,Super League,,20251109_Kifisia_Olympiakos,-315.2325590710507,1.09,1.7,37.9,62.1
2025-11-09,Levadeiakos,Panserraikos,5,2,9.0,2.0,8.0,6.0,6.0,4.0,1.0,4.0,0.0,0.0,1.39,4.33,9.0,,,,,Super League,,20251109_Levadeiakos_Panserraikos,134.54947792309122,2.41,1.64,59.6,40.4
2025-11-09,OFI Crete,AEK,0,1,0.0,7.0,4.0,16.0,0.0,6.0,2.0,2.0,0.0,0.0,7.0,4.5,1.45,,,,,Super League,,20251109_OFI-Crete_AEK,-195.72002664776437,1.08,1.43,35.3,64.7
2025-11-09,Panathinaikos,PAOK,2,1,3.0,1.0,3.0,5.0,3.0,5.0,5.0,3.0,0.0,0.0,2.32,3.3,2.95,,,,,Super League,,20251109_Panathinaikos_PAOK,-65.99977322210725,1.0,1.41,46.1,53.9
2025-11-22,Asteras Tripolis,Panetolikos,1,1,3.0,4.0,3.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,2.01,3.2,4.0,,,,,Super League,,20251122_Asteras-Tripolis_Panetolikos,-9.635115344489805,1.05,0.95,48.9,51.1
2025-11-22,Olympiakos,Atromitos,3,0,7.0,2.0,20.0,4.0,7.0,1.0,0.0,2.0,0.0,0.0,1.11,7.5,21.0,,,,,Super League,,20251122_Olympiakos_Atromitos,292.5209128670358,1.98,0.56,60.1,39.9
2025-11-23,AEK,Aris,1,0,7.0,3.0,20.0,3.0,10.0,1.0,3.0,2.0,0.0,0.0,1.42,4.33,7.0,,,,,Super League,,20251123_AEK_Aris,62.151644328426755,1.5,1.05,45.0,55.0
2025-11-23,PAOK,Kifisia,3,0,6.0,2.0,13.0,4.0,8.0,4.0,1.0,7.0,0.0,1.0,1.17,7.0,11.0,,,,,Super League,,20251123_PAOK_Kifisia,239.67803754091847,1.81,0.05,59.0,41.0
2025-11-23,Panserraikos,Panathinaikos,0,3,2.0,6.0,8.0,12.0,3.0,8.0,2.0,1.0,0.0,0.0,9.5,4.75,1.33,,,,,Super League,,20251123_Panserraikos_Panathinaikos,-238.96324911676197,0.4,1.29,44.6,55.4
2025-11-24,Larisa,OFI Crete,1,2,6.0,4.0,12.0,4.0,6.0,3.0,4.0,3.0,0.0,0.0,2.2,3.25,3.25,,,,,Super League,,20251124_Larisa_OFI-Crete,48.87188899529497,0.69,0.68,56.5,43.5
2025-11-24,Volos NFC,Levadeiakos,1,2,5.0,5.0,15.0,7.0,2.0,2.0,3.0,2.0,0.0,0.0,2.95,3.4,2.25,,,,,Super League,,20251124_Volos-NFC_Levadeiakos,-49.67932257280631,1.79,1.06,45.5,54.5
2025-11-29,Aris,Larisa,2,1,8.0,1.0,10.0,1.0,7.0,0.0,4.0,6.0,0.0,1.0,1.57,3.6,6.0,,,,,Super League,,20251129_Aris_Larisa,100.24684478209474,1.19,0.76,54.5,45.5
2025-11-29,Kifisia,Panserraikos,3,0,6.0,1.0,15.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,1.53,3.75,6.5,,,,,Super League,,20251129_Kifisia_Panserraikos,36.79582375153018,1.51,0.37,56.7,43.3
2025-11-29,OFI Crete,Volos NFC,0,1,1.0,4.0,3.0,12.0,1.0,5.0,2.0,3.0,0.0,0.0,2.55,3.2,2.7,,,,,Super League,,20251129_OFI-Crete_Volos-NFC,-57.39825269112998,1.61,0.53,49.0,51.0
2025-11-30,Atromitos,Asteras Tripolis,0,1,4.0,6.0,7.0,3.0,7.0,6.0,2.0,1.0,0.0,0.0,2.1,3.2,3.5,,,,,Super League,,20251130_Atromitos_Asteras-Tripolis,2.8949400742274065,1.23,1.12,49.2,50.8
2025-11-30,Levadeiakos,PAOK,2,3,5.0,6.0,8.0,8.0,2.0,5.0,0.0,2.0,0.0,1.0,4.5,3.5,1.76,,,,,Super League,,20251130_Levadeiakos_PAOK,-121.29413682184554,0.78,2.46,39.3,60.7
2025-11-30,Panathinaikos,AEK,2,3,5.0,4.0,9.0,3.0,5.0,2.0,4.0,5.0,1.0,1.0,2.57,3.05,2.7,,,,,Super League,,20251130_Panathinaikos_AEK,7.815884456351114,0.75,1.61,46.2,53.8
2025-11-30,Panetolikos,Olympiakos,0,1,2.0,5.0,5.0,19.0,3.0,9.0,0.0,0.0,0.0,0.0,13.0,5.75,1.19,,,,,Super League,,20251130_Panetolikos_Olympiakos,-293.9620549296708,0.77,0.83,41.0,59.0
2025-12-06,Olympiakos,OFI Crete,3,0,12.0,1.0,20.0,1.0,7.0,0.0,0.0,2.0,0.0,0.0,1.11,7.5,19.0,,,,,Super League,,20251206_Olympiakos_OFI-Crete,343.94124554741165,1.52,0.67,59.1,40.9
2025-12-06,Volos NFC,Kifisia,1,1,5.0,9.0,11.0,12.0,8.0,8.0,4.0,4.0,0.0,0.0,2.05,3.25,3.7,,,,,Super League,,20251206_Volos-NFC_Kifisia,57.065396498337805,0.06,1.62,52.1,47.9
2025-12-07,AEK,Atromitos,4,1,9.0,2.0,8.0,3.0,5.0,0.0,1.0,3.0,0.0,0.0,1.24,5.25,13.0,,,,,Super League,,20251207_AEK_Atromitos,197.9010435964758,1.69,0.15,55.7,44.3
2025-12-07,Asteras Tripolis,Levadeiakos,1,1,3.0,5.0,3.0,9.0,2.0,9.0,3.0,1.0,0.0,0.0,2.85,3.5,2.25,,,,,Super League,,20251207_Asteras-Tripolis_Levadeiakos,-80.35376220746866,1.78,0.95,47.6,52.4
2025-12-07,Larisa,Panathinaikos,2,2,4.0,8.0,6.0,6.0,4.0,5.0,4.0,4.0,0.0,1.0,7.5,4.2,1.41,,,,,Super League,,20251207_Larisa_Panathinaikos,-186.3269864360675,0.94,1.43,44.0,56.0
2025-12-07,PAOK,Aris,3,1,6.0,3.0,13.0,6.0,7.0,2.0,2.0,0.0,0.0,0.0,1.46,3.9,7.0,,,,,Super League,,20251207_PAOK_Aris,126.54066524919358,1.14,1.35,60.5,39.5
2025-12-08,Panserraikos,Panetolikos,0,1,0.0,2.0,14.0,4.0,2.0,0.0,2.0,3.0,0.0,0.0,2.65,3.05,2.65,,,,,Super League,,20251208_Panserraikos_Panetolikos,-80.37562293437554,0.41,0.76,43.4,56.6
2025-12-13,Kifisia,Asteras Tripolis,0,0,6.0,3.0,14.0,6.0,6.0,4.0,1.0,3.0,0.0,0.0,2.01,3.25,3.75,,,,,Super League,,20251213_Kifisia_Asteras-Tripolis,-29.747552867364675,0.77,1.5,48.8,51.2
2025-12-13,Levadeiakos,Larisa,3,0,6.0,1.0,12.0,2.0,9.0,2.0,1.0,3.0,0.0,0.0,1.37,4.5,8.0,,,,,Super League,,20251213_Levadeiakos_Larisa,98.19967457684879,1.39,0.66,52.6,47.4
2025-12-13,OFI Crete,Panserraikos,3,0,4.0,3.0,7.0,5.0,8.0,5.0,4.0,3.0,0.0,0.0,1.86,3.3,4.2,,,,,Super League,,20251213_OFI-Crete_Panserraikos,44.22037519748028,0.57,0.94,56.6,43.4
2025-12-14,Aris,Olympiakos,0,0,0.0,5.0,12.0,10.0,3.0,5.0,5.0,3.0,1.0,1.0,7.5,4.2,1.42,,,,,Super League,,20251214_Aris_Olympiakos,-214.23531911252076,0.57,0.93,40.4,59.6
2025-12-14,Atromitos,PAOK,2,0,2.0,2.0,5.0,9.0,3.0,9.0,3.0,1.0,0.0,0.0,7.0,4.33,1.41,,,,,Super League,,20251214_Atromitos_PAOK,-252.5309429778472,0.36,1.33,45.9,54.1
2025-12-14,Panathinaikos,Volos NFC,2,1,2.0,4.0,5.0,7.0,6.0,5.0,3.0,6.0,0.0,0.0,1.27,5.0,11.0,,,,,Super League,,20251214_Panathinaikos_Volos-NFC,127.85212364979247,0.87,0.35,57.8,42.2
2025-12-14,Panetolikos,AEK,0,5,0.0,10.0,5.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,7.0,4.33,1.41,,,,,Super League,,20251214_Panetolikos_AEK,-180.0047827319229,0.45,1.95,39.9,60.1
2025-12-20,Asteras Tripolis,Aris,0,1,4.0,1.0,3.0,10.0,7.0,3.0,3.0,3.0,0.0,0.0,2.82,2.95,2.7,,,,,Super League,,20251220_Asteras-Tripolis_Aris,-88.12345264777991,1.02,0.87,56.9,43.1
2025-12-20,Olympiakos,Kifisia,1,1,6.0,1.0,23.0,4.0,18.0,1.0,0.0,5.0,0.0,1.0,1.1,8.0,21.0,,,,,Super League,,20251220_Olympiakos_Kifisia,316.88597596732916,0.47,0.65,60.9,39.1
2025-12-20,Volos NFC,Panetolikos,1,0,3.0,4.0,6.0,10.0,4.0,9.0,3.0,1.0,0.0,0.0,1.81,3.3,4.5,,,,,Super League,,20251220_Volos-NFC_Panetolikos,22.23947045902969,0.3,1.2,50.9,49.1
2025-12-21,AEK,OFI Crete,2,1,5.0,3.0,10.0,9.0,5.0,3.0,4.0,4.0,0.0,0.0,1.11,7.5,15.0,,,,,Super League,,20251221_AEK_OFI-Crete,230.5092295806894,1.82,1.43,58.3,41.7
2025-12-21,Larisa,Atromitos,0,0,2.0,0.0,2.0,9.0,1.0,4.0,2.0,5.0,0.0,0.0,2.7,2.95,2.7,,,,,Super League,,20251221_Larisa_Atromitos,-21.5979671396924,2.07,0.21,50.8,49.2
2025-12-21,PAOK,Panathinaikos,2,0,11.0,1.0,5.0,2.0,7.0,3.0,1.0,3.0,0.0,0.0,1.91,3.5,3.8,,,,,Super League,,20251221_PAOK_Panathinaikos,44.189978576822114,0.47,1.09,55.0,45.0
2025-12-22,Panserraikos,Levadeiakos,0,2,1.0,6.0,7.0,11.0,2.0,7.0,2.0,2.0,2.0,0.0,5.75,4.0,1.53,,,,,Super League,,20251222_Panserraikos_Levadeiakos,-193.3136312401789,0.6,2.32,40.3,59.7
2026-01-10,Atromitos,Olympiakos,0,2,2.0,5.0,2.0,4.0,2.0,5.0,3.0,2.0,0.0,0.0,10.0,5.5,1.25,,,,,Super League,,20260110_Atromitos_Olympiakos,-290.6403908875516,0.81,1.16,39.7,60.3
2026-01-10,Kifisia,Larisa,1,1,6.0,7.0,17.0,6.0,4.0,4.0,4.0,4.0,0.0,1.0,1.61,3.9,5.0,,,,,Super League,,20260110_Kifisia_Larisa,11.19336278563469,0.77,1.76,48.3,51.7
2026-01-10,Panetolikos,PAOK,0,3,1.0,8.0,1.0,15.0,5.0,8.0,3.0,1.0,0.0,0.0,7.5,4.75,1.37,,,,,Super League,,20260110_Panetolikos_PAOK,-231.54287155022985,0.54,1.04,40.0,60.0
2026-01-11,Aris,AEK,1,1,4.0,2.0,6.0,6.0,7.0,4.0,3.0,2.0,0.0,0.0,5.25,3.7,1.62,,,,,Super League,,20260111_Aris_AEK,-94.88716834608931,0.73,1.23,42.3,57.7
2026-01-11,Levadeiakos,Volos NFC,3,1,6.0,2.0,8.0,11.0,1.0,3.0,1.0,3.0,0.0,0.0,1.61,3.8,5.25,,,,,Super League,,20260111_Levadeiakos_Volos-NFC,62.661543504562815,1.1,1.09,55.1,44.9
2026-01-11,OFI Crete,Asteras Tripolis,4,0,7.0,3.0,11.0,12.0,2.0,6.0,1.0,3.0,0.0,1.0,2.65,3.0,2.75,,,,,Super League,,20260111_OFI-Crete_Asteras-Tripolis,-39.52283908031609,0.97,1.19,43.6,56.4
2026-01-11,Panathinaikos,Panserraikos,3,0,10.0,2.0,9.0,2.0,10.0,1.0,1.0,5.0,0.0,1.0,1.11,9.0,15.0,,,,,Super League,,20260111_Panathinaikos_Panserraikos,264.20858455590565,0.71,0.89,62.4,37.6
2026-01-17,Panserraikos,Kifisia,2,1,12.0,3.0,4.0,5.0,7.0,3.0,4.0,3.0,0.0,0.0,3.75,3.3,1.96,,,,,Super League,,20260117_Panserraikos_Kifisia,-99.51444972917966,1.13,1.47,41.8,58.2
2026-01-18,AEK,Panathinaikos,4,0,5.0,3.0,7.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,1.96,3.4,3.7,,,,,Super League,,20260118_AEK_Panathinaikos,34.94917742737448,2.15,1.16,55.5,44.5
2026-01-18,Larisa,Aris,1,0,5.0,1.0,7.0,6.0,4.0,6.0,5.0,4.0,0.0,0.0,3.75,3.0,2.15,,,,,Super League,,20260118_Larisa_Aris,-130.18063851126112,1.06,0.05,46.6,53.4
2026-01-18,PAOK,OFI Crete,3,0,5.0,1.0,7.0,2.0,6.0,0.0,1.0,3.0,0.0,0.0,1.1,9.0,15.0,,,,,Super League,,20260118_PAOK_OFI-Crete,254.92519224693388,2.41,0.05,63.7,36.3
2026-01-19,Panetolikos,Levadeiakos,1,3,3.0,6.0,13.0,5.0,6.0,5.0,2.0,2.0,0.0,0.0,4.33,3.5,1.79,,,,,Super League,,20260119_Panetolikos_Levadeiakos,-122.23422117818222,1.1,1.51,45.1,54.9
2026-01-19,Volos NFC,Atromitos,0,3,1.0,9.0,6.0,6.0,3.0,4.0,6.0,3.0,0.0,0.0,1.96,3.25,3.9,,,,,Super League,,20260119_Volos-NFC_Atromitos,31.94667591428447,0.18,1.48,56.4,43.6
2026-01-24,Asteras Tripolis,AEK,0,1,2.0,2.0,13.0,7.0,10.0,8.0,2.0,4.0,0.0,0.0,7.0,3.9,1.49,,,,,Super League,,20260124_Asteras-Tripolis_AEK,-222.00853497147864,0.59,1.39,41.6,58.4
2026-01-24,Larisa,Panserraikos,1,0,8.0,1.0,8.0,2.0,5.0,1.0,5.0,4.0,0.0,1.0,1.71,3.3,5.0,,,,,Super League,,20260124_Larisa_Panserraikos,90.04497610529097,1.14,0.05,51.5,48.5
2026-01-24,Olympiakos,Volos NFC,1,0,4.0,3.0,13.0,3.0,13.0,3.0,0.0,0.0,0.0,0.0,1.11,7.0,21.0,,,,,Super League,,20260124_Olympiakos_Volos-NFC,279.378809315715,1.56,1.71,61.8,38.2
2026-01-25,Aris,Levadeiakos,2,2,6.0,2.0,13.0,6.0,7.0,6.0,6.0,5.0,0.0,0.0,2.57,3.1,2.7,,,,,Super League,,20260125_Aris_Levadeiakos,-24.315686889772905,1.31,1.52,46.9,53.1
2026-01-25,Atromitos,Panathinaikos,0,0,4.0,3.0,7.0,6.0,1.0,2.0,2.0,2.0,0.0,0.0,6.0,3.5,1.62,,,,,Super League,,20260125_Atromitos_Panathinaikos,-143.89596393080046,0.49,0.78,47.5,52.5
2026-01-25,OFI Crete,Panetolikos,1,0,5.0,5.0,9.0,6.0,4.0,5.0,1.0,3.0,0.0,1.0,1.91,3.3,4.0,,,,,Super League,,20260125_OFI-Crete_Panetolikos,-9.91713767287797,0.72,0.83,48.6,51.4
2026-01-31,Atromitos,OFI Crete,1,2,1.0,4.0,14.0,2.0,8.0,2.0,2.0,3.0,0.0,0.0,1.91,3.4,3.9,,,,,Super League,,20260131_Atromitos_OFI-Crete,31.2313867488715,0.9,1.78,51.3,48.7
2026-01-31,Panetolikos,Aris,0,1,1.0,7.0,0.0,15.0,1.0,5.0,1.0,2.0,1.0,0.0,4.0,3.25,1.91,,,,,Super League,,20260131_Panetolikos_Aris,-126.98774033105656,1.64,1.13,47.9,52.1
2026-01-31,Volos NFC,Larisa,0,2,2.0,7.0,10.0,11.0,7.0,4.0,1.0,0.0,1.0,0.0,2.1,3.2,3.7,,,,,Super League,,20260131_Volos-NFC_Larisa,5.516628519471169,0.73,1.03,50.9,49.1
2026-02-01,AEK,Olympiakos,1,1,4.0,6.0,5.0,5.0,3.0,1.0,3.0,5.0,0.0,0.0,2.7,3.1,2.7,,,,,Super League,,20260201_AEK_Olympiakos,-83.46040662469886,1.13,1.0,42.6,57.4
2026-02-01,Levadeiakos,Asteras Tripolis,3,1,4.0,5.0,6.0,13.0,3.0,6.0,3.0,4.0,0.0,0.0,1.53,3.8,6.25,,,,,Super League,,20260201_Levadeiakos_Asteras-Tripolis,135.1303650078712,2.05,0.82,54.7,45.3
2026-02-01,PAOK,Panserraikos,4,1,6.0,1.0,7.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,1.05,13.0,23.0,,,,,Super League,,20260201_PAOK_Panserraikos,336.78224102439526,1.4,0.15,64.2,35.8
2026-02-01,Panathinaikos,Kifisia,3,0,6.0,4.0,8.0,3.0,4.0,5.0,2.0,7.0,0.0,1.0,1.33,4.75,9.5,,,,,Super League,,20260201_Panathinaikos_Kifisia,173.1469763518553,1.71,0.98,61.3,38.7
2026-02-04,Asteras Tripolis,Olympiakos,0,3,2.0,9.0,1.0,11.0,0.0,7.0,1.0,2.0,0.0,0.0,11.0,4.75,1.3,,,,,Super League,,20260204_Asteras-Tripolis_Olympiakos,-320.65409513925556,1.06,1.61,38.8,61.2
2026-02-07,Asteras Tripolis,Volos NFC,2,0,2.0,1.0,7.0,11.0,11.0,5.0,1.0,3.0,0.0,0.0,1.76,3.5,4.75,,,,,Super League,,20260207_Asteras-Tripolis_Volos-NFC,-27.17786528162651,1.74,0.39,49.4,50.6
2026-02-07,Kifisia,Atromitos,0,1,2.0,4.0,9.0,3.0,4.0,4.0,0.0,2.0,0.0,0.0,2.35,3.1,3.0,,,,,Super League,,20260207_Kifisia_Atromitos,-32.05342501972427,0.28,1.87,49.1,50.9
2026-02-07,Larisa,Panetolikos,1,4,2.0,5.0,9.0,3.0,5.0,2.0,4.0,2.0,0.0,0.0,1.68,3.4,5.25,,,,,Super League,,20260207_Larisa_Panetolikos,57.51042519784937,0.44,2.09,53.9,46.1
2026-02-08,Aris,PAOK,0,0,2.0,4.0,6.0,9.0,4.0,4.0,4.0,3.0,0.0,0.0,3.8,3.3,1.96,,,,,Super League,,20260208_Aris_PAOK,-134.57412331640307,1.23,0.93,46.3,53.7
2026-02-08,OFI Crete,Levadeiakos,3,2,5.0,4.0,6.0,5.0,3.0,6.0,1.0,2.0,0.0,0.0,3.6,3.0,2.2,,,,,Super League,,20260208_OFI-Crete_Levadeiakos,-129.33765442306617,1.9,1.26,48.6,51.4
