date,home_team,away_team,team,scorer,minute,own_goal,penalty,MATCH_ID
2021-05-28,JPN,MYA,JPN,Daichi Kamada,84.0,False,False,20210528_JPN_MYA
2021-05-28,JPN,MYA,JPN,Yuya Osako,88.0,False,False,20210528_JPN_MYA
2021-05-28,JPN,MYA,JPN,Ko Itakura,90.0,False,False,20210528_JPN_MYA
2021-05-30,CHN,GUM,CHN,Wu Lei,20.0,False,True,20210530_CHN_GUM
2021-05-30,CHN,GUM,CHN,Jin Jingdao,39.0,False,False,20210530_CHN_GUM
2021-05-30,CHN,GUM,CHN,Wu Lei,55.0,False,False,20210530_CHN_GUM
2021-05-30,CHN,GUM,CHN,Wu Xi,61.0,False,False,20210530_CHN_GUM
2021-05-30,CHN,GUM,CHN,Elkeson,65.0,False,False,20210530_CHN_GUM
2021-05-30,CHN,GUM,CHN,Alan Carvalho,83.0,False,False,20210530_CHN_GUM
2021-05-30,CHN,GUM,CHN,Alan Carvalho,87.0,False,False,20210530_CHN_GUM
2021-06-01,LTU,EST,EST,Henri Anier,59.0,False,False,20210601_LTU_EST
2021-06-02,CAY,Aruba,CAY,Jonah Ebanks,30.0,False,True,20210602_CAY_Aruba
2021-06-02,CAY,Aruba,Aruba,Joshua John,40.0,False,False,20210602_CAY_Aruba
2021-06-02,CAY,Aruba,Aruba,Terence Groothusen,45.0,False,False,20210602_CAY_Aruba
2021-06-02,CAY,Aruba,Aruba,Joshua John,75.0,False,False,20210602_CAY_Aruba
2021-06-02,CUB,VGB,CUB,Luis Paradela,33.0,False,False,20210602_CUB_VGB
2021-06-02,CUB,VGB,CUB,Onel Hernández,68.0,False,False,20210602_CUB_VGB
2021-06-02,CUB,VGB,CUB,Maikel Reyes,76.0,False,False,20210602_CUB_VGB
2021-06-02,CUB,VGB,CUB,Cavafe,80.0,False,False,20210602_CUB_VGB
2021-06-02,CUB,VGB,CUB,Dairon Reyes,90.0,False,False,20210602_CUB_VGB
2021-06-02,DMA,Anguilla,DMA,Briel Thomas,3.0,False,False,20210602_DMA_Anguilla
2021-06-02,DMA,Anguilla,DMA,Chad Bertrand,34.0,False,False,20210602_DMA_Anguilla
2021-06-02,DMA,Anguilla,DMA,Julian Wade,42.0,False,False,20210602_DMA_Anguilla
2021-06-02,PUR,Bahamas,PUR,Gerald Díaz,3.0,False,False,20210602_PUR_Bahamas
2021-06-02,PUR,Bahamas,PUR,Ricardo Rivera,13.0,False,False,20210602_PUR_Bahamas
2021-06-02,PUR,Bahamas,PUR,Isaac Angking,31.0,False,False,20210602_PUR_Bahamas
2021-06-02,PUR,Bahamas,PUR,Ricardo Rivera,43.0,False,True,20210602_PUR_Bahamas
2021-06-02,PUR,Bahamas,PUR,Devin Vega,62.0,False,False,20210602_PUR_Bahamas
2021-06-02,PUR,Bahamas,PUR,Jaden Servania,66.0,False,False,20210602_PUR_Bahamas
2021-06-02,PUR,Bahamas,PUR,Lester Hayes III,90.0,False,False,20210602_PUR_Bahamas
2021-06-03,ARG,CHI,ARG,Lionel Messi,23.0,False,True,20210603_ARG_CHI
2021-06-03,ARG,CHI,CHI,Alexis Sánchez,36.0,False,False,20210603_ARG_CHI
2021-06-03,BHR,CAM,BHR,Kamil Al Aswad,8.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Mohamed Al-Romaihi,45.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Ali Madan,46.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Jasim Al-Shaikh,51.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Ali Madan,65.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Kamil Al Aswad,71.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Ismail Abdullatif,75.0,False,False,20210603_BHR_CAM
2021-06-03,BHR,CAM,BHR,Ismail Abdullatif,90.0,False,False,20210603_BHR_CAM
2021-06-03,BAN,AFG,AFG,Amredin Sharifi,47.0,False,False,20210603_BAN_AFG
2021-06-03,BAN,AFG,BAN,Topu Barman,83.0,False,False,20210603_BAN_AFG
2021-06-03,BOL,VEN,BOL,Marcelo Martins Moreno,5.0,False,False,20210603_BOL_VEN
2021-06-03,BOL,VEN,VEN,Jhon Chancellor,26.0,False,False,20210603_BOL_VEN
2021-06-03,BOL,VEN,BOL,Diego Bejarano,60.0,False,False,20210603_BOL_VEN
2021-06-03,BOL,VEN,BOL,Marcelo Martins Moreno,83.0,False,False,20210603_BOL_VEN
2021-06-03,IRN,HKG,IRN,Ali Gholizadeh,23.0,False,False,20210603_IRN_HKG
2021-06-03,IRN,HKG,IRN,Vahid Amiri,61.0,False,False,20210603_IRN_HKG
2021-06-03,IRN,HKG,IRN,Karim Ansarifard,84.0,False,False,20210603_IRN_HKG
2021-06-03,IRN,HKG,HKG,Cheng Siu Kwan,85.0,False,False,20210603_IRN_HKG
2021-06-03,KUW,AUS,AUS,Mathew Leckie,1.0,False,False,20210603_KUW_AUS
2021-06-03,KUW,AUS,AUS,Jackson Irvine,24.0,False,False,20210603_KUW_AUS
2021-06-03,KUW,AUS,AUS,Ajdin Hrustic,66.0,False,False,20210603_KUW_AUS
2021-06-03,NEP,TPE,NEP,Anjan Bista,3.0,False,True,20210603_NEP_TPE
2021-06-03,NEP,TPE,NEP,Nawayug Shrestha,80.0,False,False,20210603_NEP_TPE
2021-06-03,PLE,SGP,PLE,Tamer Seyam,19.0,False,True,20210603_PLE_SGP
2021-06-03,PLE,SGP,PLE,Oday Dabbagh,23.0,False,False,20210603_PLE_SGP
2021-06-03,PLE,SGP,PLE,Tamer Seyam,30.0,False,True,20210603_PLE_SGP
2021-06-03,PLE,SGP,PLE,Yaser Hamed,85.0,False,False,20210603_PLE_SGP
2021-06-03,PER,COL,COL,Yerry Mina,40.0,False,False,20210603_PER_COL
2021-06-03,PER,COL,COL,Mateus Uribe,49.0,False,False,20210603_PER_COL
2021-06-03,PER,COL,COL,Luis Díaz,55.0,False,False,20210603_PER_COL
2021-06-03,QAT,IND,QAT,Abdulaziz Hatem,33.0,False,False,20210603_QAT_IND
2021-06-03,THA,IDN,THA,Narubadin Weerawatnodom,5.0,False,False,20210603_THA_IDN
2021-06-03,THA,IDN,IDN,I Kadek Agung Widnyana,39.0,False,False,20210603_THA_IDN
2021-06-03,THA,IDN,THA,Adisak Kraisorn,50.0,False,False,20210603_THA_IDN
2021-06-03,THA,IDN,IDN,Evan Dimas,60.0,False,False,20210603_THA_IDN
2021-06-03,UAE,MAS,UAE,Ali Mabkhout,18.0,False,False,20210603_UAE_MAS
2021-06-03,UAE,MAS,UAE,Fábio Virginio de Lima,83.0,False,False,20210603_UAE_MAS
2021-06-03,UAE,MAS,UAE,Ali Mabkhout,90.0,False,False,20210603_UAE_MAS
2021-06-03,UAE,MAS,UAE,Fábio Virginio de Lima,90.0,False,False,20210603_UAE_MAS
2021-06-04,ATG,GRN,ATG,Rhys Browne,20.0,False,False,20210604_ATG_GRN
2021-06-04,BRA,ECU,BRA,Richarlison,65.0,False,False,20210604_BRA_ECU
2021-06-04,BRA,ECU,BRA,Neymar,90.0,False,True,20210604_BRA_ECU
2021-06-04,DOM,BRB,BRB,Niall Reid-Stephen,42.0,False,False,20210604_DOM_BRB
2021-06-04,DOM,BRB,DOM,Manny Rodríguez,90.0,False,False,20210604_DOM_BRB
2021-06-04,GUA,VIN,GUA,Darwin Lom,2.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Rudy Barrientos,12.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Oscar Santis,16.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Moisés Hernández,33.0,False,True,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Gerardo Gordillo,41.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Luis Martínez,52.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Robin Betancourth,66.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Marvin Ceballos,79.0,False,True,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,Jorge Estuardo Vargas,85.0,False,False,20210604_GUA_VIN
2021-06-04,GUA,VIN,GUA,John Méndez,89.0,False,False,20210604_GUA_VIN
2021-06-04,LVA,LTU,LVA,Markas Beneta,37.0,True,False,20210604_LVA_LTU
2021-06-04,LVA,LTU,LTU,Paulius Golubickas,67.0,False,False,20210604_LVA_LTU
2021-06-04,LVA,LTU,LVA,Eduards Emsis,69.0,False,False,20210604_LVA_LTU
2021-06-04,LVA,LTU,LVA,Roberts Uldriķis,85.0,False,False,20210604_LVA_LTU
2021-06-04,MDV,SYR,SYR,Mahmoud Al-Mawas,29.0,False,False,20210604_MDV_SYR
2021-06-04,MDV,SYR,SYR,Aias Aosman,33.0,False,True,20210604_MDV_SYR
2021-06-04,MDV,SYR,SYR,Mahmoud Al-Mawas,45.0,False,True,20210604_MDV_SYR
2021-06-04,MDV,SYR,SYR,Mahmoud Al-Mawas,71.0,False,True,20210604_MDV_SYR
2021-06-04,NCA,BLZ,NCA,Richard Rodríguez,25.0,False,False,20210604_NCA_BLZ
2021-06-04,NCA,BLZ,NCA,Byron Bonilla,46.0,False,False,20210604_NCA_BLZ
2021-06-04,NCA,BLZ,NCA,Juan Barrera,51.0,False,False,20210604_NCA_BLZ
2021-06-04,SKN,GUY,SKN,Keithroy Freeman,9.0,False,True,20210604_SKN_GUY
2021-06-04,SKN,GUY,SKN,Keithroy Freeman,36.0,False,False,20210604_SKN_GUY
2021-06-04,SKN,GUY,SKN,Romaine Sawyers,67.0,False,False,20210604_SKN_GUY
2021-06-04,SUR,BER,SUR,Sheraldo Becker,3.0,False,False,20210604_SUR_BER
2021-06-04,SUR,BER,SUR,Nigel Hasselbaink,15.0,False,False,20210604_SUR_BER
2021-06-04,SUR,BER,SUR,Sheraldo Becker,36.0,False,False,20210604_SUR_BER
2021-06-04,SUR,BER,SUR,Nigel Hasselbaink,37.0,False,False,20210604_SUR_BER
2021-06-04,SUR,BER,SUR,Nigel Hasselbaink,65.0,False,False,20210604_SUR_BER
2021-06-04,SUR,BER,SUR,Shaquille Pinas,74.0,False,False,20210604_SUR_BER
2021-06-05,Aruba,CAN,CAN,Lucas Cavallini,17.0,False,False,20210605_Aruba_CAN
2021-06-05,Aruba,CAN,CAN,Junior Hoilett,20.0,False,True,20210605_Aruba_CAN
2021-06-05,Aruba,CAN,CAN,Lucas Cavallini,45.0,False,False,20210605_Aruba_CAN
2021-06-05,Aruba,CAN,CAN,Zachary Brault-Guillard,49.0,False,False,20210605_Aruba_CAN
2021-06-05,Aruba,CAN,CAN,Alphonso Davies,78.0,False,False,20210605_Aruba_CAN
2021-06-05,Aruba,CAN,CAN,Cyle Larin,87.0,False,False,20210605_Aruba_CAN
2021-06-05,Aruba,CAN,CAN,Jonathan David,89.0,False,False,20210605_Aruba_CAN
2021-06-05,VGB,CUW,CUW,Brandley Kuwas,7.0,False,False,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Michaël Maria,9.0,False,False,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Leandro Bacuna,11.0,False,False,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Charlison Benschop,18.0,False,True,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Charlison Benschop,22.0,False,False,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Michaël Maria,27.0,False,False,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Kenji Gorré,57.0,False,False,20210605_VGB_CUW
2021-06-05,VGB,CUW,CUW,Kenji Gorré,90.0,False,False,20210605_VGB_CUW
2021-06-05,LIB,SRI,SRI,Ahmed Waseem Razeek,10.0,False,False,20210605_LIB_SRI
2021-06-05,LIB,SRI,LIB,Joan Oumari,11.0,False,False,20210605_LIB_SRI
2021-06-05,LIB,SRI,LIB,Mohamad Kdouh,17.0,False,False,20210605_LIB_SRI
2021-06-05,LIB,SRI,LIB,Joan Oumari,44.0,False,False,20210605_LIB_SRI
2021-06-05,LIB,SRI,SRI,Ahmed Waseem Razeek,61.0,False,True,20210605_LIB_SRI
2021-06-05,PAN,Anguilla,PAN,Armando Cooper,7.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Cecilio Waterman,18.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Jorman Aguilar,31.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Gabriel Torres,35.0,False,True,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Tafari Smith,48.0,True,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Cecilio Waterman,50.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Gabriel Torres,53.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Miguel Camargo,58.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Gabriel Torres,70.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Jair Catuy,73.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Gabriel Torres,83.0,False,True,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Alberto Quintero,84.0,False,False,20210605_PAN_Anguilla
2021-06-05,PAN,Anguilla,PAN,Francisco Palacios,90.0,False,False,20210605_PAN_Anguilla
2021-06-05,KSA,YEM,KSA,Salem Al-Dawsari,4.0,False,False,20210605_KSA_YEM
2021-06-05,KSA,YEM,KSA,Fahad Al-Muwallad,17.0,False,False,20210605_KSA_YEM
2021-06-05,KSA,YEM,KSA,Fahad Al-Muwallad,32.0,False,False,20210605_KSA_YEM
2021-06-05,KOR,TKM,KOR,Hwang Ui-jo,9.0,False,False,20210605_KOR_TKM
2021-06-05,KOR,TKM,KOR,Nam Tae-hee,45.0,False,False,20210605_KOR_TKM
2021-06-05,KOR,TKM,KOR,Kim Young-gwon,56.0,False,False,20210605_KOR_TKM
2021-06-05,KOR,TKM,KOR,Kwon Chang-hoon,62.0,False,False,20210605_KOR_TKM
2021-06-05,KOR,TKM,KOR,Hwang Ui-jo,72.0,False,False,20210605_KOR_TKM
2021-06-05,Turks and Caicos Islands,HAI,HAI,Duckens Nazon,27.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Duckens Nazon,30.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Duckens Nazon,34.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Duckens Nazon,37.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Carnejy Antoine,42.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Carnejy Antoine,53.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Frantzdy Pierrot,75.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Carnejy Antoine,83.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Frantzdy Pierrot,87.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,Turks and Caicos Islands,HAI,HAI,Frantzdy Pierrot,90.0,False,False,20210605_Turks-and-Caicos-Islands_HAI
2021-06-05,United States Virgin Islands,SLV,SLV,Marvin Monterrosa,23.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-05,United States Virgin Islands,SLV,SLV,Juan Carlos Portillo,30.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-05,United States Virgin Islands,SLV,SLV,David Rugamas,78.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-05,United States Virgin Islands,SLV,SLV,Joshua Pérez,79.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-05,United States Virgin Islands,SLV,SLV,David Rugamas,82.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-05,United States Virgin Islands,SLV,SLV,Marvin Monterrosa,86.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-05,United States Virgin Islands,SLV,SLV,David Rugamas,90.0,False,False,20210605_United-States-Virgin-Islands_SLV
2021-06-07,AUS,TPE,AUS,Harry Souttar,12.0,False,False,20210607_AUS_TPE
2021-06-07,AUS,TPE,AUS,Jamie Maclaren,27.0,False,True,20210607_AUS_TPE
2021-06-07,AUS,TPE,AUS,Trent Sainsbury,41.0,False,False,20210607_AUS_TPE
2021-06-07,AUS,TPE,AUS,Mitchell Duke,46.0,False,False,20210607_AUS_TPE
2021-06-07,AUS,TPE,TPE,Gao Wei-jie,62.0,False,False,20210607_AUS_TPE
2021-06-07,AUS,TPE,AUS,Mitchell Duke,84.0,False,False,20210607_AUS_TPE
2021-06-07,BHR,IRN,IRN,Sardar Azmoun,54.0,False,False,20210607_BHR_IRN
2021-06-07,BHR,IRN,IRN,Sardar Azmoun,61.0,False,False,20210607_BHR_IRN
2021-06-07,BHR,IRN,IRN,Mehdi Taremi,79.0,False,False,20210607_BHR_IRN
2021-06-07,BAN,IND,IND,Sunil Chhetri,79.0,False,False,20210607_BAN_IND
2021-06-07,BAN,IND,IND,Sunil Chhetri,90.0,False,False,20210607_BAN_IND
2021-06-07,CHN,PHI,CHN,Wu Lei,56.0,False,True,20210607_CHN_PHI
2021-06-07,CHN,PHI,CHN,Wu Xinghan,65.0,False,False,20210607_CHN_PHI
2021-06-07,GUM,SYR,SYR,Mardik Mardikian,6.0,False,False,20210607_GUM_SYR
2021-06-07,GUM,SYR,SYR,Mardik Mardikian,9.0,False,False,20210607_GUM_SYR
2021-06-07,GUM,SYR,SYR,Mahmoud Al-Mawas,84.0,False,False,20210607_GUM_SYR
2021-06-07,IRQ,CAM,IRQ,Mohanad Ali,1.0,False,False,20210607_IRQ_CAM
2021-06-07,IRQ,CAM,IRQ,Bashar Resan,23.0,False,False,20210607_IRQ_CAM
2021-06-07,IRQ,CAM,IRQ,Ali Adnan Kadhim,27.0,False,True,20210607_IRQ_CAM
2021-06-07,IRQ,CAM,CAM,Soeuy Visal,55.0,False,False,20210607_IRQ_CAM
2021-06-07,IRQ,CAM,IRQ,Safaa Hadi,90.0,False,False,20210607_IRQ_CAM
2021-06-07,JPN,TJK,JPN,Kyogo Furuhashi,6.0,False,False,20210607_JPN_TJK
2021-06-07,JPN,TJK,TJK,Ehson Panjshanbe,9.0,False,False,20210607_JPN_TJK
2021-06-07,JPN,TJK,JPN,Takumi Minamino,40.0,False,False,20210607_JPN_TJK
2021-06-07,JPN,TJK,JPN,Kento Hashimoto,51.0,False,False,20210607_JPN_TJK
2021-06-07,JPN,TJK,JPN,Hayao Kawabe,71.0,False,False,20210607_JPN_TJK
2021-06-07,KGZ,Mongolia,Mongolia,Oyunbaataryn Mijiddorj,34.0,False,False,20210607_KGZ_Mongolia
2021-06-07,NEP,JOR,JOR,Baha' Faisal,23.0,False,True,20210607_NEP_JOR
2021-06-07,NEP,JOR,JOR,Baha' Faisal,48.0,False,False,20210607_NEP_JOR
2021-06-07,NEP,JOR,JOR,Yazan Al-Arab,67.0,False,False,20210607_NEP_JOR
2021-06-07,QAT,OMA,QAT,Hassan Al-Haydos,39.0,False,True,20210607_QAT_OMA
2021-06-07,UAE,THA,UAE,Caio Canedo,14.0,False,False,20210607_UAE_THA
2021-06-07,UAE,THA,UAE,Fábio Virginio de Lima,33.0,False,False,20210607_UAE_THA
2021-06-07,UAE,THA,THA,Suphanat Mueanta,54.0,False,False,20210607_UAE_THA
2021-06-07,UAE,THA,UAE,Mohammed Jumaa,90.0,False,False,20210607_UAE_THA
2021-06-07,UZB,SGP,UZB,Jaloliddin Masharipov,6.0,False,False,20210607_UZB_SGP
2021-06-07,UZB,SGP,UZB,Jaloliddin Masharipov,34.0,False,False,20210607_UZB_SGP
2021-06-07,UZB,SGP,UZB,Eldor Shomurodov,45.0,False,False,20210607_UZB_SGP
2021-06-07,UZB,SGP,UZB,Odil Ahmedov,50.0,False,False,20210607_UZB_SGP
2021-06-07,UZB,SGP,UZB,Irfan Fandi,88.0,True,False,20210607_UZB_SGP
2021-06-07,VIE,IDN,VIE,Nguyễn Tiến Linh,51.0,False,False,20210607_VIE_IDN
2021-06-07,VIE,IDN,VIE,Nguyễn Quang Hải,62.0,False,False,20210607_VIE_IDN
2021-06-07,VIE,IDN,VIE,Nguyễn Công Phượng,67.0,False,False,20210607_VIE_IDN
2021-06-07,VIE,IDN,VIE,Vũ Văn Thanh,74.0,False,False,20210607_VIE_IDN
2021-06-08,BRB,DMA,BRB,Emile Saimovici,48.0,False,False,20210608_BRB_DMA
2021-06-08,BRB,DMA,DMA,Julian Wade,57.0,False,False,20210608_BRB_DMA
2021-06-08,BER,CAY,CAY,Mark Ebanks,23.0,False,False,20210608_BER_CAY
2021-06-08,BER,CAY,BER,Kole Hall,65.0,False,False,20210608_BER_CAY
2021-06-08,CAN,SUR,CAN,Alphonso Davies,37.0,False,False,20210608_CAN_SUR
2021-06-08,CAN,SUR,CAN,Jonathan David,59.0,False,False,20210608_CAN_SUR
2021-06-08,CAN,SUR,CAN,Jonathan David,73.0,False,False,20210608_CAN_SUR
2021-06-08,CAN,SUR,CAN,Jonathan David,77.0,False,True,20210608_CAN_SUR
2021-06-08,CHI,BOL,CHI,Erick Pulgar,69.0,False,False,20210608_CHI_BOL
2021-06-08,CHI,BOL,BOL,Marcelo Martins Moreno,81.0,False,True,20210608_CHI_BOL
2021-06-08,COL,ARG,ARG,Cristian Romero,3.0,False,False,20210608_COL_ARG
2021-06-08,COL,ARG,ARG,Leandro Paredes,8.0,False,False,20210608_COL_ARG
2021-06-08,COL,ARG,COL,Luis Muriel,51.0,False,True,20210608_COL_ARG
2021-06-08,COL,ARG,COL,Miguel Borja,90.0,False,False,20210608_COL_ARG
2021-06-08,ECU,PER,PER,Christian Cueva,63.0,False,False,20210608_ECU_PER
2021-06-08,ECU,PER,PER,Luis Advíncula,89.0,False,False,20210608_ECU_PER
2021-06-08,ECU,PER,ECU,Gonzalo Plata,90.0,False,False,20210608_ECU_PER
2021-06-08,SLV,ATG,SLV,Eriq Zavaleta,40.0,False,False,20210608_SLV_ATG
2021-06-08,SLV,ATG,SLV,David Rugamas,68.0,False,False,20210608_SLV_ATG
2021-06-08,SLV,ATG,SLV,Walmer Martinez,85.0,False,False,20210608_SLV_ATG
2021-06-08,GRN,Montserrat,GRN,Saydrel Lewis,51.0,False,False,20210608_GRN_Montserrat
2021-06-08,GRN,Montserrat,Montserrat,Lyle Taylor,85.0,False,False,20210608_GRN_Montserrat
2021-06-08,GRN,Montserrat,Montserrat,Lyle Taylor,87.0,False,True,20210608_GRN_Montserrat
2021-06-08,GUY,PUR,PUR,Ricardo Rivera,12.0,False,False,20210608_GUY_PUR
2021-06-08,GUY,PUR,PUR,Isaac Angking,25.0,False,True,20210608_GUY_PUR
2021-06-08,HAI,NCA,HAI,Derrick Etienne,63.0,False,False,20210608_HAI_NCA
2021-06-08,PAN,DOM,PAN,Aníbal Godoy,8.0,False,False,20210608_PAN_DOM
2021-06-08,PAN,DOM,PAN,Yoel Bárcenas,67.0,False,False,20210608_PAN_DOM
2021-06-08,PAN,DOM,PAN,Cecilio Waterman,86.0,False,False,20210608_PAN_DOM
2021-06-08,PAR,BRA,BRA,Neymar,4.0,False,False,20210608_PAR_BRA
2021-06-08,PAR,BRA,BRA,Lucas Paquetá,90.0,False,False,20210608_PAR_BRA
2021-06-08,VIN,CUB,CUB,Maikel Reyes,64.0,False,False,20210608_VIN_CUB
2021-06-08,TRI,SKN,TRI,Duane Muckette,36.0,False,False,20210608_TRI_SKN
2021-06-08,TRI,SKN,TRI,Khaleem Hyland,74.0,False,False,20210608_TRI_SKN
2021-06-09,KOR,SRI,KOR,Kim Shin-wook,14.0,False,False,20210609_KOR_SRI
2021-06-09,KOR,SRI,KOR,Lee Dong-gyeong,22.0,False,False,20210609_KOR_SRI
2021-06-09,KOR,SRI,KOR,Kim Shin-wook,42.0,False,True,20210609_KOR_SRI
2021-06-09,KOR,SRI,KOR,Hwang Hee-chan,53.0,False,False,20210609_KOR_SRI
2021-06-09,KOR,SRI,KOR,Jeong Sang-bin,77.0,False,False,20210609_KOR_SRI
2021-06-09,TKM,LIB,TKM,Zafar Babajanow,59.0,False,False,20210609_TKM_LIB
2021-06-09,TKM,LIB,LIB,Rabih Ataya,73.0,False,False,20210609_TKM_LIB
2021-06-09,TKM,LIB,LIB,Soony Saad,75.0,False,False,20210609_TKM_LIB
2021-06-09,TKM,LIB,TKM,Güýçmyrat Annagulyýew,85.0,False,False,20210609_TKM_LIB
2021-06-09,TKM,LIB,TKM,Altymyrat Annadurdyýew,90.0,False,False,20210609_TKM_LIB
2021-06-10,EST,LVA,EST,Mattias Käit,5.0,False,False,20210610_EST_LVA
2021-06-10,EST,LVA,EST,Mattias Käit,40.0,False,False,20210610_EST_LVA
2021-06-10,EST,LVA,LVA,Dāvis Ikaunieks,84.0,False,True,20210610_EST_LVA
2021-06-11,AFG,OMA,OMA,Abdullah Fawaz,13.0,False,False,20210611_AFG_OMA
2021-06-11,AFG,OMA,AFG,Omid Popalzay,23.0,False,False,20210611_AFG_OMA
2021-06-11,AFG,OMA,OMA,Abdullah Fawaz,51.0,False,False,20210611_AFG_OMA
2021-06-11,CAM,IRN,IRN,Alireza Jahanbakhsh,16.0,False,True,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Shojae Khalilzadeh,22.0,False,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Mehdi Taremi,27.0,False,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Sor Rotana,32.0,True,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Milad Mohammadi,58.0,False,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Morteza Pouraliganji,64.0,False,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Karim Ansarifard,77.0,False,True,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Kaveh Rezaei,80.0,False,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Mehdi Ghayedi,84.0,False,False,20210611_CAM_IRN
2021-06-11,CAM,IRN,IRN,Kaveh Rezaei,87.0,False,False,20210611_CAM_IRN
2021-06-11,CHN,MDV,CHN,Liu Binbin,5.0,False,False,20210611_CHN_MDV
2021-06-11,CHN,MDV,CHN,Wu Lei,30.0,False,False,20210611_CHN_MDV
2021-06-11,CHN,MDV,CHN,Alan Carvalho,68.0,False,False,20210611_CHN_MDV
2021-06-11,CHN,MDV,CHN,Zhang Yuning,69.0,False,False,20210611_CHN_MDV
2021-06-11,CHN,MDV,CHN,Tan Long,79.0,False,False,20210611_CHN_MDV
2021-06-11,HKG,IRQ,IRQ,Fung Hing Wa,11.0,True,False,20210611_HKG_IRQ
2021-06-11,ITA,TUR,ITA,Merih Demiral,53.0,True,False,20210611_ITA_TUR
2021-06-11,ITA,TUR,ITA,Ciro Immobile,66.0,False,False,20210611_ITA_TUR
2021-06-11,ITA,TUR,ITA,Lorenzo Insigne,79.0,False,False,20210611_ITA_TUR
2021-06-11,MAS,VIE,VIE,Nguyễn Tiến Linh,27.0,False,False,20210611_MAS_VIE
